targetId,targetName,comparatorId,comparatorName,targetSubjects,comparatorSubjects,mu,sigma,ease,easeLb,easeUb
907013,Metolazone,1334456,Ramipril,47796,140471,0.5229633555623662,0.5862537235234447,0.6460369587270831,0.5324381396285123,0.7943215055908328
907013,Metolazone,1335471,Benazepril,46164,388106,0.5968274506858778,0.6728636167401169,0.7394597364530209,0.6135202204483914,0.8999645145233872
907013,Metolazone,1338005,Bisoprolol,48603,101543,0.3612665093428868,0.5189039104940464,0.5147538757830556,0.4169093603436551,0.6433919563264867
907013,Metolazone,1340128,Captopril,48806,12503,0.5069327942306018,0.3620969570821851,0.5376179934549916,0.42546461738491614,0.6781845014395427
907013,Metolazone,1341238,Terazosin,48460,53412,0.3295437547234559,0.4357571101702644,0.44579334851217944,0.3564698394294137,0.5622884031961086
907013,Metolazone,1341927,Enalapril,48033,135815,0.49879411045370026,0.5984132497842861,0.6385970795300493,0.5246641067431908,0.7836179685718929
907013,Metolazone,1342439,Trandolapril,47759,22242,0.7287319214712713,0.6508154263767219,0.8192483175917684,0.6568732201847163,1.0312512888448282
907013,Metolazone,1344965,Guanfacine,48939,16901,0.0060821995760927325,0.5138085466033223,0.4150029670797828,0.3225078808973447,0.5389999537069117
907013,Metolazone,1346823,Carvedilol,41249,414184,0.1627811100890022,0.31739167255622924,0.28877215603101636,0.22923583026305083,0.3682545478062602
907013,Metolazone,1347384,irbesartan,47882,192777,0.35872167212024336,0.510649897549544,0.5079987357523346,0.4107274952283506,0.631595276987968
907013,Metolazone,1350489,Prazosin,48927,29557,-0.23812827757760888,0.6616254202890599,0.5668232509631834,0.45083586747226145,0.7254404214173789
907013,Metolazone,1351557,Candesartan,48664,49053,0.355949799575082,0.4744263913840189,0.48399462434597984,0.3895432888954564,0.6092181289866254
907013,Metolazone,1353766,Propranolol,48540,213174,-0.01252739030140726,0.5559824438066181,0.4484662722103052,0.35753139088481767,0.5718075045712787
907013,Metolazone,1353776,Felodipine,48750,34703,0.544177534880409,0.6012137837306636,0.6679076197144265,0.5370397369402027,0.8353697880772943
907013,Metolazone,1363053,Doxazosin,47692,84135,0.22408161773627214,0.37508499705085385,0.3542710997274525,0.2783134528382978,0.4561459578532727
907013,Metolazone,1363749,Fosinopril,48864,17606,0.5724326014628736,0.6278502905996897,0.7014093954742895,0.5521633235949446,0.8894107975565702
907013,Metolazone,1367500,Losartan,43794,1455975,0.16162080845727855,0.5846319210969461,0.4890142980950838,0.3929187870857822,0.6164061471041986
907013,Metolazone,1373928,Hydralazine,43108,156254,0.0675214954170299,0.301419885225531,0.2496852676542467,0.1917660544683022,0.32829767342133453
907013,Metolazone,1386957,Labetalol,47766,186385,0.38830579064652854,0.5515302265845553,0.5488192796741327,0.45231484503112607,0.6753178547935461
907013,Metolazone,1395058,Chlorthalidone,48039,262130,0.17653740869577472,0.476583346163498,0.41006705679334887,0.325812662048657,0.5230789944874461
907013,Metolazone,1398937,Clonidine,44526,334180,0.06281721682290306,0.4528360777953877,0.36888839915049476,0.2887675414844044,0.4759875961852158
907013,Metolazone,40226742,Olmesartan,46120,495690,0.41100403028936394,0.5763559241778006,0.5753148882833914,0.46961592034810407,0.7111678712300593
907013,Metolazone,40235485,Azilsartan,26907,21052,0.3868252076755887,0.47048634084316293,0.49952785938998767,0.3986070595638709,0.6287705704178039
932745,Bumetanide,942350,Torsemide,49087,53979,0.05214608886088864,0.02447316103116293,0.05480769422451415,0.028574237163818683,0.08366759229345355
932745,Bumetanide,956874,Furosemide,35890,700644,0.08633451674964052,0.13525108962272664,0.13100168161509784,0.09455372408247831,0.1790511511991073
932745,Bumetanide,970250,Spironolactone,43269,326308,0.15233475619057132,0.27169789690769536,0.25238465763363394,0.2010086425113795,0.32121132528426455
932745,Bumetanide,974166,Hydrochlorothiazide,42464,2651091,0.48795419813480617,0.5696351569133457,0.6152901148835053,0.510541062707657,0.7509741797957665
932745,Bumetanide,978555,Indapamide,50705,27356,0.34795331427440274,0.441162584281419,0.45927521468732957,0.36592605213755913,0.5781636030295256
932745,Bumetanide,991382,Amiloride,50777,10656,0.1404220337888757,0.29693865830512156,0.26631938120461074,0.20046113162580026,0.3584736012424474
932745,Bumetanide,1305447,Methyldopa,50791,36069,0.8618013555910231,0.7742073213862457,0.9705303521414324,0.8003592388750553,1.1813363939338029
932745,Bumetanide,1307046,Metoprolol,40797,1354828,0.3060999211858157,0.34073156098610274,0.3766649192798297,0.3092592944781476,0.464370202427159
932745,Bumetanide,1307863,Verapamil,50027,127523,0.4103026642481902,0.5238246151283663,0.5426394600125826,0.44491467701670206,0.6700028467812542
932745,Bumetanide,1308216,Lisinopril,42645,2570875,0.44995601350670505,0.48866579094306145,0.5467029360851707,0.45441528806487463,0.6653524546432839
932745,Bumetanide,1308842,Valsartan,46894,651451,0.47701996363311094,0.5027155499208599,0.5722625126825271,0.47594034531760965,0.6931422125694953
932745,Bumetanide,1309068,Minoxidil,50288,26749,0.16819158472908274,0.38235718640225275,0.33796576208148266,0.2686341707775266,0.4309951395424272
932745,Bumetanide,1309799,Eplerenone,48344,13427,0.21395810897144188,0.2737843873866976,0.2846230081455925,0.22331614246177245,0.3654236627110603
932745,Bumetanide,1313200,Nadolol,50692,23636,0.13832900576629623,0.3216604817728878,0.2827924927388581,0.2213726062773027,0.3672376695166091
932745,Bumetanide,1314002,Atenolol,49054,444436,0.5413472663001138,0.6164542910323981,0.6737871254088468,0.5624030867934111,0.8153982049190827
932745,Bumetanide,1314577,Nebivolol,40951,225789,0.4313435583361737,0.5545900144118192,0.5725332966917944,0.47496445083901495,0.6998082939218082
932745,Bumetanide,1317640,Telmisartan,50301,135910,0.4633429267853082,0.49811333857401624,0.5603414073993855,0.4606282882657604,0.6872415732650214
932745,Bumetanide,1317967,Aliskiren,43071,44118,0.7665462088812165,1.0884309663820768,1.0828147515706656,0.8758139060099126,1.3437556078169348
932745,Bumetanide,1318853,Nifedipine,48509,255094,0.40988009306416623,0.2842497229814133,0.4306080248102162,0.359496178410607,0.5136717703394056
932745,Bumetanide,1319880,Nisoldipine,48447,15296,0.6698800458083233,0.6695058813781108,0.7861818435279575,0.608192410986387,1.0272918649742357
932745,Bumetanide,1326012,Isradipine,50579,10475,0.5332809540072941,0.5454828516789965,0.6338526877447681,0.48283752447744166,0.8393164426783353
932745,Bumetanide,1328165,Diltiazem,48228,249326,0.2556518987150508,0.34743132075247635,0.35140793588117303,0.284206660268689,0.438258851589721
932745,Bumetanide,1331235,Quinapril,50462,45025,0.7848511771220006,0.7623002127170788,0.9089749528661353,0.7532368290644533,1.104937384047611
932745,Bumetanide,1332418,Amlodipine,41279,2046907,0.35673723387356715,0.39710440834442473,0.439514611781608,0.36158265280454893,0.539987032330941
932745,Bumetanide,1334456,Ramipril,49959,140550,0.6544224958629272,0.6419036314027288,0.7610980659485447,0.6331179991116538,0.9180929763793084
932745,Bumetanide,1335471,Benazepril,48438,388072,0.7342528181724951,0.6959326819327429,0.8425263117268345,0.7079657380401632,1.010877920387371
932745,Bumetanide,1338005,Bisoprolol,50401,101450,0.48596598326789314,0.5146895105630308,0.5845835772664678,0.48324938638301274,0.7099460815622014
932745,Bumetanide,1340128,Captopril,50747,12533,0.5718775505739976,0.430654755660365,0.6128393233969802,0.4852852373855687,0.7766996671918567
932745,Bumetanide,1341238,Terazosin,50525,53448,0.44400114892279613,0.4719708351164783,0.5348324867267333,0.4361499215381037,0.6621561127994888
932745,Bumetanide,1341927,Enalapril,50158,135850,0.6309481874217149,0.655544557221692,0.7515117425508611,0.6260194105901511,0.9123260108817564
932745,Bumetanide,1342439,Trandolapril,50019,22236,0.8027315476089425,0.743453622606146,0.9144207005842686,0.7330056591026768,1.1438290344031738
932745,Bumetanide,1344965,Guanfacine,50861,16896,0.11174371831872697,0.4103516896106516,0.3432443172321291,0.26792393593975206,0.44599356794728573
932745,Bumetanide,1346823,Carvedilol,43508,413179,0.26475410567574037,0.2225677635156391,0.29175123418298754,0.23827813633457717,0.3572581271318547
932745,Bumetanide,1347384,irbesartan,49900,192746,0.4740527213502585,0.49604570400349135,0.5668712044757371,0.46773677998758645,0.689983971292575
932745,Bumetanide,1350489,Prazosin,50819,29558,-0.12708794085622,0.5288956137746296,0.43825141799883527,0.3485865648068407,0.560640893851625
932745,Bumetanide,1351557,Candesartan,50645,49064,0.461290368870466,0.485862147697686,0.5539493278947183,0.4493270185711753,0.6916848254670167
932745,Bumetanide,1353766,Propranolol,50255,213035,0.10028514617382381,0.4181777018816143,0.3464420584744996,0.27819279800604035,0.4408891277139657
932745,Bumetanide,1353776,Felodipine,50755,34742,0.6549552922627488,0.6822694956136678,0.7814964115780316,0.6370557525798766,0.9679230092101125
932745,Bumetanide,1363053,Doxazosin,49791,84104,0.3379030207382272,0.37075128547983477,0.41357817942302644,0.3328218463589532,0.5159630104181607
932745,Bumetanide,1363749,Fosinopril,50842,17617,0.6582603715452997,0.6710351176142836,0.7790771785621846,0.6225542003773801,0.9804503217066796
932745,Bumetanide,1367500,Losartan,44737,1455221,0.29171571539061786,0.43354023939860586,0.4245245630978569,0.3461076241363057,0.531203902735429
932745,Bumetanide,1373928,Hydralazine,45579,156232,0.19087417496992942,0.16482743870281602,0.2124907771847937,0.16985339101364083,0.2663512494901292
932745,Bumetanide,1386957,Labetalol,49766,186367,0.4843198492922509,0.44267137023606135,0.5481668747085469,0.45691997099462167,0.6606335100535017
932745,Bumetanide,1395058,Chlorthalidone,49551,261838,0.30244958212362527,0.3684211776142988,0.39027850688046106,0.31724088879603807,0.4867595879785025
932745,Bumetanide,1398937,Clonidine,47066,334229,0.18496275172522297,0.4027872636099927,0.358151392647994,0.2916681876889804,0.44736436078685693
932745,Bumetanide,40226742,Olmesartan,48219,495457,0.5265438634195082,0.5522533590590203,0.6300976698433027,0.5226894553078614,0.7640553260218796
932745,Bumetanide,40235485,Azilsartan,34616,21044,0.3143700544795018,0.4296741390559828,0.43425141135667555,0.34725521282321936,0.5493302184162427
942350,Torsemide,956874,Furosemide,40729,700100,0.04187967654465973,0.14661185955519945,0.12356669490495964,0.09034539954272569,0.16707053888272538
942350,Torsemide,970250,Spironolactone,47298,325598,0.08908424752226156,0.23913066624055332,0.20617667581752652,0.1617736972799395,0.26520522209463504
942350,Torsemide,974166,Hydrochlorothiazide,46573,2650773,0.41965892517470926,0.588579839579585,0.588062913233431,0.48803598041760043,0.7182778653484849
942350,Torsemide,978555,Indapamide,55740,27314,0.28710863472819026,0.4461929316088323,0.43146866360775316,0.34198800265889284,0.5491987983323454
942350,Torsemide,991382,Amiloride,55818,10629,0.08693492956914455,0.2790279308441235,0.23738828338641915,0.17285933654842345,0.32521200387816873
942350,Torsemide,1305447,Methyldopa,55838,36054,0.7856831625893973,0.778538093034992,0.9186160692202485,0.7519643008157413,1.1265792243006292
942350,Torsemide,1307046,Metoprolol,45300,1354754,0.2418964194393372,0.34284823803906356,0.3413303606792737,0.2805404565097045,0.42305548439568863
942350,Torsemide,1307863,Verapamil,54834,127391,0.34289079650734544,0.519337398604448,0.5054722104515639,0.4121088284523209,0.6271708311545972
942350,Torsemide,1308216,Lisinopril,47286,2570836,0.3841354181944558,0.5180669058315089,0.5255821106909013,0.4339014518785218,0.6430667174898126
942350,Torsemide,1308842,Valsartan,50995,650397,0.414251705182878,0.5120296945948154,0.5385193082221666,0.4454057082024243,0.657944888853887
942350,Torsemide,1309068,Minoxidil,55270,26675,0.10589152628869934,0.3775934376392388,0.31718521000306743,0.24857782961164077,0.41169912379975115
942350,Torsemide,1309799,Eplerenone,51613,13170,0.1760867400555014,0.23644338368625845,0.2411376988182765,0.18540104981819505,0.31323872198016
942350,Torsemide,1313200,Nadolol,55787,23602,0.09031528332605925,0.3026828247969294,0.2552440752020584,0.19721056786790592,0.33392731287959787
942350,Torsemide,1314002,Atenolol,54040,444431,0.4692705152481875,0.6266485276581089,0.6377975272264105,0.5303993530148556,0.776262074985653
942350,Torsemide,1314577,Nebivolol,42597,225644,0.3664398165651363,0.5869333386629298,0.5601644469367475,0.4627922939737197,0.6876509277164553
942350,Torsemide,1317640,Telmisartan,55215,135718,0.3959088272260673,0.52111263964608,0.5335957767096531,0.4374065793139832,0.6596127730409691
942350,Torsemide,1317967,Aliskiren,45243,44046,0.7030342683174012,1.149486277962756,1.0909160404072993,0.8868326694150044,1.3574799612542998
942350,Torsemide,1318853,Nifedipine,53423,254895,0.3475881960497607,0.2959012366410436,0.3842123327030105,0.31887586500973053,0.46324663514167996
942350,Torsemide,1319880,Nisoldipine,51894,15273,0.6298317688332519,0.7553648830494617,0.8086036583717191,0.6196988477811514,1.0600586813044024
942350,Torsemide,1326012,Isradipine,55257,10434,0.49087500761348063,0.5844882641539129,0.6285955359891933,0.4702100472407167,0.8395429574304318
942350,Torsemide,1328165,Diltiazem,53031,249210,0.19055546441352691,0.3575494110383743,0.3277110613500849,0.26470421986811354,0.4121695763081761
942350,Torsemide,1331235,Quinapril,55483,44981,0.7110064012833844,0.7655154554137042,0.8611621913456764,0.7114793336983307,1.049819732240353
942350,Torsemide,1332418,Amlodipine,45234,2046367,0.30102824318331495,0.4151063697617267,0.4168689960744636,0.3427820866389011,0.5141086336284781
942350,Torsemide,1334456,Ramipril,54865,140365,0.5749838834288526,0.6511567853591939,0.7145476095129282,0.5929858041690181,0.8637624556269139
942350,Torsemide,1335471,Benazepril,52395,387812,0.6703096260677113,0.7303172914577537,0.8174914582633392,0.68408465400983,0.9826225358113299
942350,Torsemide,1338005,Bisoprolol,55279,101317,0.4201385862107076,0.5180136535748108,0.5455346903322089,0.44736176690768636,0.6706214932125292
942350,Torsemide,1340128,Captopril,55806,12529,0.5353597122298037,0.4523385443526314,0.5922378767954162,0.4631483570913404,0.759068828192139
942350,Torsemide,1341238,Terazosin,55527,53419,0.38906323177582536,0.4762045093314503,0.5040297013256587,0.4102832343821836,0.6265495088930475
942350,Torsemide,1341927,Enalapril,55152,135885,0.5469104816777302,0.672515443626359,0.7087837348519279,0.5894340405970637,0.864532542937368
942350,Torsemide,1342439,Trandolapril,54214,22204,0.7482198074770846,0.773492694195394,0.8901077465374689,0.7127574382293353,1.1223637775513757
942350,Torsemide,1344965,Guanfacine,55860,16838,0.04627544573022164,0.42529170106100556,0.3455300932010268,0.26401693111564484,0.4560348117533408
942350,Torsemide,1346823,Carvedilol,47568,412902,0.21141736835924407,0.24221993957255455,0.2643693182514424,0.21432136223815812,0.32893605401070714
942350,Torsemide,1347384,irbesartan,54692,192520,0.40555119616629287,0.49282126641313334,0.5224169356908837,0.429655182420587,0.6421760713560718
942350,Torsemide,1350489,Prazosin,55861,29549,-0.19235975930632557,0.5687112712231566,0.4839202234020257,0.3841513285352911,0.6132153657767798
942350,Torsemide,1351557,Candesartan,55577,48977,0.3889300401584449,0.45885202355591903,0.49291432087041276,0.3982575107809223,0.6185995720160116
942350,Torsemide,1353766,Propranolol,55317,213026,0.03655583915406497,0.4263015449668677,0.34490064587768066,0.27504359836166037,0.4431058376175512
942350,Torsemide,1353776,Felodipine,55756,34696,0.5919786270895336,0.6971664912052961,0.7507187668764934,0.6108699270377616,0.9351780817097546
942350,Torsemide,1363053,Doxazosin,54770,83972,0.2739902199495864,0.3634514136590519,0.37125559675200726,0.2977435299653495,0.46769394983457646
942350,Torsemide,1363749,Fosinopril,55891,17615,0.6109905162284063,0.6998353529379115,0.763756658649263,0.6094024636562632,0.9703274111205706
942350,Torsemide,1367500,Losartan,49109,1454948,0.23786713768078432,0.4813186063734574,0.4337297707277692,0.35084022313921626,0.5426088221543308
942350,Torsemide,1373928,Hydralazine,50294,156130,0.13683301051769597,0.16298579197608598,0.17522002782066748,0.1380267383930469,0.22439386998395894
942350,Torsemide,1386957,Labetalol,54655,186274,0.4156116744052632,0.4421691342560059,0.500560064182157,0.4161787032438684,0.6082517050356828
942350,Torsemide,1395058,Chlorthalidone,54185,261652,0.2464678516843767,0.3819685607160588,0.36820060055799253,0.2995873619430589,0.46112431671336074
942350,Torsemide,1398937,Clonidine,51927,334000,0.129081504895799,0.4293871123290108,0.3613816005583854,0.2932104132834725,0.45164180457571
942350,Torsemide,40226742,Olmesartan,52123,495057,0.44838375797740254,0.5621666919657055,0.5875593329076918,0.4874585008072374,0.7147892601970982
942350,Torsemide,40235485,Azilsartan,36376,21015,0.2809312194333532,0.4301643860126356,0.41785831788421013,0.33289037003845623,0.5321098388935992
956874,Furosemide,970250,Spironolactone,660856,258551,0.05003742326773212,0.27748721639559065,0.22713522335155822,0.18524631090446886,0.28222584619061797
956874,Furosemide,974166,Hydrochlorothiazide,585572,2605851,0.3685711104189059,0.4485799829434204,0.4753963085858395,0.39862940599986985,0.5725434189288534
956874,Furosemide,978555,Indapamide,701886,26096,0.21479820352218032,0.31775766426948315,0.31193854675727684,0.24384569300806547,0.4013543755890516
956874,Furosemide,991382,Amiloride,702812,9489,0.041974198314500194,0.25066413740920257,0.2057566488724627,0.15233417245848924,0.28005844914850453
956874,Furosemide,1305447,Methyldopa,701318,35149,0.7596598328171579,0.6911382377724973,0.8580952034167721,0.7049377766626361,1.048553834154398
956874,Furosemide,1307046,Metoprolol,586247,1269440,0.18512813169120007,0.24448059745201808,0.24975981344857745,0.20780538598243536,0.30501774402751014
